Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,23025,Normal,Normal,CTA-Joy,Normal,2020-01-06 23:11:00,10,nizem
2,High,23026,Normal,Normal,CTA-Joy,Normal,2020-01-06 23:47:00,8,Goobs
2,High,23027,Normal,Normal,CTA-Joy,Normal,2020-01-07 00:27:00,8,Goobs
2,High,23028,Normal,Normal,CTA-Joy,Normal,2020-01-07 21:56:00,8,Goobs
2,High,23029,Normal,Normal,CTA-Joy,Normal,2020-01-07 22:28:00,10,Goobs
2,High,23030,Normal,Normal,CTA-Joy,Normal,2020-01-07 22:58:00,8,nizem
2,High,23031,Normal,Normal,CTA-Joy,Normal,2020-01-07 23:23:00,10,tela
2,High,23032,Normal,Normal,CTA-Joy,Normal,2020-01-07 23:47:00,8,nizem
2,High,23033,Normal,Normal,CTA-Joy,Normal,2020-01-08 00:28:00,6,tela
2,High,23034,Normal,Normal,CTA-Joy,Normal,2020-01-08 00:57:00,8,tela
2,High,23035,Normal,Normal,CTA-Joy,Normal,2020-01-08 22:33:00,8,Venture
2,High,23036,Normal,Normal,CTA-Joy,Normal,2020-01-08 22:56:00,8,Venture
2,High,23037,Normal,Normal,CTA-Joy,Normal,2020-01-08 23:32:00,8,tela
2,High,23038,Normal,Normal,CTA-Joy,Normal,2020-01-09 00:03:00,6,Referee
2,High,23039,Normal,Normal,CTA-Joy,Normal,2020-01-09 00:33:00,8,tela
2,High,23040,Normal,Normal,CTA-Joy,Normal,2020-01-09 01:16:00,4,tela
2,High,23041,Normal,Normal,CTA-Joy,Normal,2020-01-09 01:39:00,6,tela
2,High,23042,Normal,Normal,CTA-Joy,Normal,2020-01-09 02:07:00,6,tela
2,High,23043,Normal,Normal,CTA-Joy,Normal,2020-01-09 22:27:00,6,Referee
2,High,23044,Normal,Normal,CTA-Joy,Normal,2020-01-09 23:46:00,4,tela
2,High,23045,Normal,Normal,CTA-Joy,Normal,2020-01-10 00:26:00,6,Venture
2,High,23046,Normal,Normal,CTA-Joy,Normal,2020-01-10 21:06:00,8,Venture
2,High,23047,Normal,Normal,CTA-Joy,Normal,2020-01-10 22:06:00,6,tela
2,High,23048,Normal,Normal,CTA-Joy,Normal,2020-01-10 22:38:00,10,tela
2,High,23049,Normal,Normal,CTA-Joy,Normal,2020-01-10 23:08:00,8,tela
,,23050,,,,,,,
2,High,23051,Normal,Normal,CTA-Joy,Normal,2020-01-10 23:41:00,8,tela
2,High,23052,Normal,Normal,CTA-Joy,Normal,2020-01-11 20:32:00,6,Atomos
2,High,23053,Normal,Normal,CTA-Joy,Normal,2020-01-11 22:23:00,6,tela
2,High,23054,Normal,Normal,CTA-Joy,Normal,2020-01-11 23:53:00,6,Referee
1,High,23055,Normal,Normal,CTA-Joy,Normal,2020-01-12 19:55:00,6,tela
2,High,23056,Normal,Normal,CTA-Joy,Normal,2020-01-12 20:24:00,8,tela
2,High,23057,Normal,Normal,CTA-Joy,Normal,2020-01-12 23:20:00,6,Venture
2,High,23058,Normal,Normal,CTA-Joy,Normal,2020-01-12 23:55:00,8,Venture
2,High,23059,Normal,Normal,CTA-Joy,Normal,2020-01-13 00:36:00,8,Venture
2,High,23060,Normal,Normal,CTA-Joy,Normal,2020-01-13 21:26:00,6,nizem
2,High,23061,Normal,Normal,CTA-Joy,Normal,2020-01-13 22:30:00,6,nizem
2,High,23062,Normal,Normal,CTA-Joy,Normal,2020-01-13 23:03:00,6,Referee
2,High,23063,Normal,Normal,CTA-Joy,Normal,2020-01-13 23:33:00,8,nizem
2,High,23064,Normal,Normal,CTA-Joy,Normal,2020-01-14 20:17:00,8,Venture
2,High,23065,Normal,Normal,CTA-Joy,Normal,2020-01-14 20:57:00,8,Venture
2,High,23066,Normal,Normal,CTA-Joy,Normal,2020-01-14 21:30:00,8,tela
2,High,23067,Normal,Normal,CTA-Joy,Normal,2020-01-14 21:55:00,8,tela
2,High,23068,Normal,Normal,CTA-Joy,Normal,2020-01-14 22:26:00,8,tela
2,High,23069,Normal,Normal,CTA-Joy,Normal,2020-01-14 22:53:00,6,Referee
2,High,23070,Normal,Normal,CTA-Joy,Normal,2020-01-14 23:23:00,8,Goobs
2,High,23071,Normal,Normal,CTA-Joy,Normal,2020-01-14 23:58:00,10,tela
2,High,23072,Normal,Normal,CTA-Joy,Normal,2020-01-15 00:32:00,10,nizem
2,High,23073,Normal,Normal,CTA-Joy,Normal,2020-01-15 01:04:00,10,nizem
2,High,23074,Normal,Normal,CTA-Joy,Normal,2020-01-15 01:40:00,8,nizem
2,High,23075,Normal,Normal,CTA-Joy,Normal,2020-01-15 20:47:00,8,Goobs
2,High,23076,Normal,Normal,CTA-Joy,Normal,2020-01-15 21:17:00,8,Goobs
2,High,23077,Normal,Normal,CTA-Joy,Normal,2020-01-15 21:44:00,8,Goobs
2,High,23078,Normal,Normal,CTA-Joy,Normal,2020-01-15 22:14:00,8,tela
2,Very High,23079,High,High,StrongholdNODHT,Normal,2020-01-15 22:57:00,8,Venture
2,High,23080,Normal,Normal,CTA-Joy,Normal,2020-01-15 23:25:00,12,tela
2,High,23081,Normal,Normal,CTA-Joy,Normal,2020-01-15 23:51:00,8,Referee
2,High,23082,Normal,Normal,CTA-Joy,Normal,2020-01-16 00:24:00,8,tela
2,High,23083,Normal,Normal,CTA-Joy,Normal,2020-01-16 01:11:00,6,tela
2,High,23084,Normal,Normal,CTA-Joy,Normal,2020-01-16 21:35:00,8,Goobs
2,High,23085,Normal,Normal,CTA-Joy,Normal,2020-01-16 22:04:00,10,Goobs
2,High,23086,Normal,Normal,CTA-Joy,Normal,2020-01-16 22:40:00,8,Venture
2,High,23087,Normal,Normal,CTA-Joy,Normal,2020-01-16 23:14:00,10,Venture
2,High,23088,Normal,Normal,CTA-Joy,Normal,2020-01-17 00:03:00,6,tela
2,High,23089,Normal,Normal,CTA-Joy,Normal,2020-01-17 00:48:00,6,tela
2,High,23090,Normal,Normal,CTA-Joy,Normal,2020-01-17 01:16:00,6,tela
2,High,23091,Normal,Normal,CTA-Joy,Normal,2020-01-17 01:46:00,4,Referee
2,High,23092,Normal,Normal,CTA-Joy,Normal,2020-01-17 21:15:00,8,ElAsesino
2,High,23093,Normal,Normal,CTA-Joy,Normal,2020-01-17 21:40:00,10,Goobs
2,High,23094,Normal,Normal,CTA-Joy,Normal,2020-01-17 22:18:00,8,Venture
2,High,23095,Normal,Normal,CTA-Joy,Normal,2020-01-17 22:45:00,10,Goobs
2,Very High,23096,High,Normal,SmearUltimate,Normal,2020-01-17 23:13:00,12,Atomos
2,Very High,23097,High,Normal,BaitOrSwitch2,Normal,2020-01-17 23:59:00,12,Venture
2,High,23098,Normal,Normal,CTA-Strokin,Normal,2020-01-18 00:25:00,12,Venture
2,High,23099,Normal,Normal,CTA-Joy,Normal,2020-01-18 01:04:00,10,Goobs
2,High,23100,Normal,Normal,CTA-Joy,Normal,2020-01-18 01:36:00,10,nizem
2,High,23101,Normal,Normal,CTA-Joy,Normal,2020-01-18 01:59:00,10,Goobs
2,Very High,23102,High,High,StrongholdNODHT,Normal,2020-01-18 02:24:00,12,nizem
2,High,23103,Normal,Normal,CTA-Joy,Normal,2020-01-18 22:27:00,6,Venture
2,High,23104,Normal,Normal,CTA-Joy,Normal,2020-01-18 22:53:00,8,Venture
2,High,23105,Normal,Normal,CTA-Joy,Normal,2020-01-18 23:18:00,8,Venture
2,High,23106,Normal,Normal,CTA-Joy,Normal,2020-01-18 23:46:00,8,Venture
2,High,23107,Normal,Normal,CTA-Joy,Normal,2020-01-19 00:14:00,8,tela
2,High,23108,Normal,Normal,CTA-Joy,Normal,2020-01-19 00:44:00,6,tela
2,High,23109,Normal,Normal,CTA-Joy,Normal,2020-01-19 23:13:00,8,Venture
2,High,23110,Normal,Normal,CTA-Joy,Normal,2020-01-19 23:56:00,6,tela
2,High,23111,Normal,Normal,CTA-Joy,Normal,2020-01-20 00:25:00,6,tela
2,High,23112,Normal,Normal,CTA-Joy,Normal,2020-01-20 19:51:00,6,Venture
2,High,23113,Normal,Normal,CTA-Joy,Normal,2020-01-20 22:00:00,10,Venture
2,High,23114,Normal,Normal,CTA-Joy,Normal,2020-01-20 22:25:00,10,Venture
2,High,23115,Normal,Normal,CTA-Joy,Normal,2020-01-20 22:51:00,8,tela
2,High,23116,Normal,Normal,CTA-Joy,Normal,2020-01-20 23:38:00,10,tela
2,High,23117,Normal,Normal,CTA-Joy,Normal,2020-01-21 22:40:00,10,tela
2,High,23118,Normal,Normal,CTA-Joy,Normal,2020-01-21 23:06:00,10,Goobs
2,High,23119,Normal,Normal,CTA-Joy,Normal,2020-01-21 23:36:00,12,Venture
2,High,23120,Normal,Normal,CTA-Strokin,Normal,2020-01-21 23:58:00,12,nizem
2,High,23121,Normal,Normal,CTA-Joy,Normal,2020-01-22 00:29:00,10,tela
2,High,23122,Normal,Normal,CTA-Joy,Normal,2020-01-22 01:01:00,6,tela
2,High,23123,Normal,Normal,CTA-Joy,Normal,2020-01-22 22:19:00,8,nizem
2,High,23124,Normal,Normal,CTA-Joy,Normal,2020-01-22 23:09:00,10,nizem
2,Very High,23125,High,Normal,BaitOrSwitch2,Normal,2020-01-22 23:33:00,12,nizem
2,High,23126,Normal,Normal,Mu.0.1,Normal,2020-01-23 00:17:00,14,Referee
2,High,23127,Normal,Normal,CTA-Joy,Normal,2020-01-23 00:49:00,8,tela
2,High,23128,Normal,Normal,CTA-Joy,Normal,2020-01-23 01:18:00,8,tela
2,High,23129,Normal,Normal,CTA-Joy,Normal,2020-01-23 20:55:00,6,Venture
2,High,23130,Normal,Normal,CTA-Joy,Normal,2020-01-23 21:39:00,8,tela
2,High,23131,Normal,Normal,CTA-Joy,Normal,2020-01-23 22:18:00,6,Referee
2,High,23132,Normal,Normal,CTA-Joy,Normal,2020-01-23 22:45:00,8,tela
2,High,23133,Normal,Normal,CTA-Joy,Normal,2020-01-23 23:14:00,8,Referee
2,High,23134,Normal,Normal,CTA-Joy,Normal,2020-01-23 23:43:00,11,tela
2,High,23135,Normal,Normal,CTA-Joy,Normal,2020-01-24 00:08:00,8,tela
2,High,23136,Normal,Normal,CTA-Joy,Normal,2020-01-24 22:45:00,8,tela
2,High,23137,Normal,Normal,CTA-Joy,Normal,2020-01-24 23:19:00,6,tela
2,High,23138,Normal,Normal,CTA-Joy,Normal,2020-01-24 23:42:00,10,tela
2,High,23139,Normal,Normal,CTA-Joy,Normal,2020-01-25 00:11:00,8,Referee
2,High,23140,Normal,Normal,CTA-Joy,Normal,2020-01-25 00:38:00,4,tela
2,High,23141,Normal,Normal,CTA-Joy,Normal,2020-01-25 01:17:00,10,Referee
2,High,23142,Normal,Normal,CTA-Joy,Normal,2020-01-25 01:43:00,8,tela
2,High,23143,Normal,Normal,CTA-Joy,Normal,2020-01-25 02:14:00,8,tela
2,High,23144,Normal,Normal,CTA-Joy,Normal,2020-01-25 02:39:00,8,tela
,,23145,,,,,,,
,,23146,,,,,,,
2,High,23147,Normal,Normal,CTA-Joy,Normal,2020-01-25 03:18:00,8,tela
2,High,23148,Normal,Normal,CTA-Joy,Normal,2020-01-25 03:38:00,8,tela
2,High,23149,Normal,Normal,CTA-Joy,Normal,2020-01-25 22:20:00,8,Referee
2,High,23150,Normal,Normal,CTA-Joy,Normal,2020-01-25 23:01:00,6,tela
2,High,23151,Normal,Normal,CTA-Joy,Normal,2020-01-26 00:31:00,6,Goobs
2,High,23152,Normal,Normal,CTA-Joy,Normal,2020-01-26 00:59:00,8,Goobs
2,High,23153,Normal,Normal,CTA-Joy,Normal,2020-01-26 01:35:00,8,Venture
2,High,23154,Normal,Normal,CTA-Joy,Normal,2020-01-26 21:18:00,6,tela
2,High,23155,Normal,Normal,CTA-Joy,Normal,2020-01-26 22:14:00,8,tela
2,High,23156,Normal,Normal,CTA-Joy,Normal,2020-01-26 23:02:00,8,nizem
2,High,23157,Normal,Normal,CTA-Joy,Normal,2020-01-26 23:30:00,8,nizem
2,High,23158,Normal,Normal,CTA-Joy,Normal,2020-01-26 23:55:00,10,Venture
2,High,23159,Normal,Normal,CTA-Joy,Normal,2020-01-27 00:21:00,10,Venture
2,High,23160,Normal,Normal,CTA-Joy,Normal,2020-01-27 00:41:00,8,Venture
2,High,23161,Normal,Normal,CTA-Joy,Normal,2020-01-27 01:11:00,8,Venture
2,High,23162,Normal,Normal,CTA-Joy,Normal,2020-01-27 21:48:00,8,Venture
2,High,23163,Normal,Normal,CTA-Joy,Normal,2020-01-27 22:19:00,8,Venture
2,High,23164,Normal,Normal,CTA-Joy,Normal,2020-01-27 22:41:00,10,Goobs
2,High,23165,Normal,Normal,CTA-Joy,Normal,2020-01-27 23:07:00,12,Venture
2,Normal,23166,Normal,Normal,CTA-Stank,Normal,2020-01-27 23:45:00,12,nizem
2,High,23167,Normal,Normal,CTA-Joy,Normal,2020-01-28 00:22:00,4,tela
2,High,23168,Normal,Normal,CTA-Joy,Normal,2020-01-28 22:47:00,8,ElAsesino
2,High,23169,Normal,Normal,CTA-Joy,Normal,2020-01-28 23:14:00,8,nizem
2,High,23170,Normal,Normal,CTA-Joy,Normal,2020-01-28 23:43:00,8,nizem
2,Very High,23171,High,High,StrongholdNODHT,Normal,2020-01-29 00:06:00,10,cyro
2,High,23172,Normal,Normal,CTA-Joy,Normal,2020-01-29 00:29:00,8,tela
2,High,23173,Normal,Normal,CTA-Joy,Normal,2020-01-29 01:01:00,8,Venture
2,High,23174,Normal,Normal,CTA-Joy,Normal,2020-01-29 01:27:00,6,Venture
2,High,23175,Normal,Normal,CTA-Joy,Normal,2020-01-29 21:35:00,10,Venture
2,High,23176,Normal,Normal,CTA-Joy,Normal,2020-01-29 21:55:00,8,nizem
2,High,23177,Normal,Normal,CTA-Joy,Normal,2020-01-29 22:21:00,10,Goobs
2,Normal,23178,Normal,Normal,CTA-BFD,Normal,2020-01-29 22:47:00,8,nizem
2,Normal,23179,Normal,Normal,CTA-GOY,Normal,2020-01-29 23:11:00,12,Goobs
2,High,23180,Normal,Normal,CTA-Joy,Normal,2020-01-29 23:39:00,10,tela
2,High,23181,Normal,Normal,CTA-Joy,Normal,2020-01-30 00:14:00,6,tela
2,High,23182,Normal,Normal,CTA-Joy,Normal,2020-01-30 00:46:00,6,tela
2,High,23183,Normal,Normal,CTA-Joy,Normal,2020-01-30 01:21:00,6,tela
2,High,23184,Normal,Normal,CTA-Joy,Normal,2020-01-30 02:02:00,8,tela
2,High,23185,Normal,Normal,CTA-Joy,Normal,2020-01-30 22:24:00,6,tela
2,High,23186,Normal,Normal,CTA-Joy,Normal,2020-01-30 23:00:00,8,tela
2,Very High,23187,High,Normal,CTA-BaitOrSwitch,Normal,2020-01-30 23:29:00,14,tela
2,Very High,23188,High,High,StrongholdNODHT,Normal,2020-01-30 23:56:00,12,Venture
2,High,23189,Normal,Normal,Mu.0.1,Normal,2020-01-31 00:45:00,14,Venture
2,High,23190,Normal,Normal,CTA-Joy,Normal,2020-01-31 02:14:00,10,Venture
2,High,23191,Normal,Normal,CTA-Joy,Normal,2020-01-31 02:39:00,10,Venture
2,High,23192,Normal,Normal,CTA-Joy,Normal,2020-01-31 21:07:00,8,Venture
2,High,23193,Normal,Normal,CTA-Joy,Normal,2020-01-31 21:55:00,8,Venture
2,High,23194,Normal,Normal,CTA-Joy,Normal,2020-01-31 22:21:00,10,Venture
2,High,23195,Normal,Normal,CTA-Joy,Normal,2020-01-31 22:55:00,10,tela
2,High,23196,Normal,Normal,CTA-Joy,Normal,2020-01-31 23:20:00,10,nizem
2,High,23197,Normal,Normal,CTA-Joy,Normal,2020-01-31 23:48:00,10,Goobs
2,High,23198,Normal,Normal,CTA-Joy,Normal,2020-02-01 00:17:00,10,Venture
2,High,23199,Normal,Normal,CTA-Joy,Normal,2020-02-01 00:42:00,10,Venture
2,High,23200,Normal,Normal,CTA-Joy,Normal,2020-02-01 22:03:00,8,tela
2,High,23201,Normal,Normal,CTA-Joy,Normal,2020-02-01 22:36:00,10,tela
2,Very High,23202,High,Normal,CTA-SmearUltimate,Normal,2020-02-01 23:03:00,10,Goobs
4,Recharge Rate:,23203,Laser Damage:,Special Damage:,MeatBallz,Normal,2020-02-01 23:25:00,12,tela
2,Recharge Rate:,23204,Laser Damage:,Special Damage:,CTA-GG_Remix,Normal,2020-02-02 00:00:00,10,nizem
4,Recharge Rate:,23205,Laser Damage:,Special Damage:,MeatBallz,Normal,2020-02-02 00:30:00,8,ElAsesino
2,High,23206,Normal,Normal,CTA-Joy,Normal,2020-02-02 01:03:00,8,Goobs
2,High,23207,Normal,Normal,CTA-Joy,Normal,2020-02-02 01:31:00,8,Goobs
2,High,23208,Normal,Normal,CTA-Joy,Normal,2020-02-02 01:56:00,10,Goobs
2,High,23209,Normal,Normal,CTA-Joy,Normal,2020-02-02 02:34:00,6,Venture
2,High,23210,Normal,Normal,CTA-Joy,Normal,2020-02-02 22:57:00,6,Venture
2,High,23211,Normal,Normal,CTA-Joy,Normal,2020-02-02 23:23:00,8,Venture
2,High,23212,Normal,Normal,CTA-Joy,Normal,2020-02-02 23:45:00,8,Venture
2,High,23213,Normal,Normal,CTA-Joy,Normal,2020-02-03 00:11:00,8,Venture
2,High,23214,Normal,Normal,CTA-Joy,Normal,2020-02-03 00:33:00,8,Venture
2,High,23215,Normal,Normal,CTA-Joy,Normal,2020-02-03 00:53:00,10,Venture
2,High,23216,Normal,Normal,CTA-Joy,Normal,2020-02-03 01:18:00,8,paz
2,High,23217,Normal,Normal,CTA-Joy,Normal,2020-02-03 01:44:00,6,paz
2,High,23218,Normal,Normal,CTA-Joy,Normal,2020-02-03 02:18:00,6,paz
2,High,23219,Normal,Normal,CTA-Joy,Normal,2020-02-03 22:10:00,4,paz
2,High,23220,Normal,Normal,CTA-Joy,Normal,2020-02-03 22:32:00,6,paz
2,High,23221,Normal,Normal,CTA-Joy,Normal,2020-02-03 23:23:00,8,paz
2,High,23222,Normal,Normal,CTA-Joy,Normal,2020-02-03 23:53:00,8,paz
2,High,23223,Normal,Normal,CTA-Joy,Normal,2020-02-04 00:26:00,10,paz
2,High,23224,Normal,Normal,CTA-Joy,Normal,2020-02-04 00:48:00,8,Venture
2,High,23225,Normal,Normal,CTA-Joy,Normal,2020-02-04 01:17:00,10,Venture
2,High,23226,Normal,Normal,CTA-Joy,Normal,2020-02-04 02:07:00,4,paz
2,High,23227,Normal,Normal,CTA-Joy,Normal,2020-02-04 02:41:00,6,Venture
2,High,23228,Normal,Normal,CTA-Joy,Normal,2020-02-04 03:12:00,4,paz
2,High,23229,Normal,Normal,CTA-Joy,Normal,2020-02-04 21:43:00,8,paz
2,High,23230,Normal,Normal,CTA-Joy,Normal,2020-02-04 22:05:00,10,Goobs
2,High,23231,Normal,Normal,CTA-Joy,Normal,2020-02-04 22:30:00,10,Venture
2,High,23232,Normal,Normal,CTA-Joy,Normal,2020-02-05 00:23:00,6,tela
2,High,23233,Normal,Normal,CTA-Joy,Normal,2020-02-05 21:42:00,6,tela
2,High,23234,Normal,Normal,CTA-Joy,Normal,2020-02-05 22:14:00,10,nizem
2,High,23235,Normal,Normal,CTA-Joy,Normal,2020-02-05 22:40:00,10,nizem
2,High,23236,Normal,Normal,CTA-Joy,Normal,2020-02-05 23:21:00,8,nizem
2,High,23237,Normal,Normal,CTA-Joy,Normal,2020-02-05 23:44:00,10,Goobs
2,High,23238,Normal,Normal,CTA-Joy,Normal,2020-02-06 00:09:00,10,Goobs
2,High,23239,Normal,Normal,CTA-Joy,Normal,2020-02-06 00:33:00,10,Venture
2,High,23240,Normal,Normal,CTA-Joy,Normal,2020-02-06 01:06:00,10,Venture
2,High,23241,Normal,Normal,CTA-Joy,Normal,2020-02-06 01:43:00,8,tela
,,23242,,,,,,,
2,High,23243,Normal,Normal,CTA-Joy,Normal,2020-02-06 23:02:00,8,tela
2,High,23244,Normal,Normal,CTA-Joy,Normal,2020-02-06 23:27:00,8,tela
2,High,23245,Normal,Normal,CTA-Joy,Normal,2020-02-06 23:31:00,10,tela
2,High,23246,Normal,Normal,CTA-Joy,Normal,2020-02-06 23:56:00,8,tela
2,High,23247,Normal,Normal,CTA-Joy,Normal,2020-02-07 00:30:00,10,Goobs
2,High,23248,Normal,Normal,CTA-Joy,Normal,2020-02-07 01:00:00,8,tela
2,High,23249,Normal,Normal,CTA-Joy,Normal,2020-02-07 01:40:00,8,tela
2,High,23250,Normal,Normal,CTA-Joy,Normal,2020-02-07 23:40:00,6,nizem
2,High,23251,Normal,Normal,CTA-Joy,Normal,2020-02-08 00:15:00,8,Goobs
2,High,23252,Normal,Normal,CTA-Joy,Normal,2020-02-08 00:54:00,6,tela
2,High,23253,Normal,Normal,CTA-Joy,Normal,2020-02-08 01:22:00,10,Venture
2,High,23254,Normal,Normal,CTA-Joy,Normal,2020-02-08 01:50:00,8,Venture
2,High,23255,Normal,Normal,CTA-Joy,Normal,2020-02-08 02:16:00,10,Venture
2,High,23256,Normal,Normal,CTA-Joy,Normal,2020-02-08 23:27:00,6,ElAsesino
2,High,23257,Normal,Normal,CTA-Joy,Normal,2020-02-09 21:53:00,10,Venture
2,High,23258,Normal,Normal,CTA-Joy,Normal,2020-02-09 22:20:00,8,Venture
2,High,23259,Normal,Normal,CTA-Joy,Normal,2020-02-09 22:58:00,6,tela
2,High,23260,Normal,Normal,CTA-Joy,Normal,2020-02-09 23:42:00,8,Goobs
2,High,23261,Normal,Normal,CTA-Joy,Normal,2020-02-10 00:29:00,8,tela
2,High,23262,Normal,Normal,CTA-Joy,Normal,2020-02-10 22:49:00,8,tela
2,High,23263,Normal,Normal,CTA-Joy,Normal,2020-02-10 23:36:00,8,tela
2,High,23264,Normal,Normal,CTA-Joy,Normal,2020-02-11 00:16:00,8,tela
2,High,23265,Normal,Normal,CTA-Joy,Normal,2020-02-11 21:55:00,6,Goobs
2,High,23266,Normal,Normal,CTA-Joy,Normal,2020-02-11 22:19:00,8,Goobs
2,High,23267,Normal,Normal,CTA-Joy,Normal,2020-02-11 22:49:00,6,Goobs
2,High,23268,Normal,Normal,CTA-Joy,Normal,2020-02-11 23:18:00,8,Venture
2,High,23269,Normal,Normal,CTA-Joy,Normal,2020-02-12 22:14:00,8,Venture
2,High,23270,Normal,Normal,CTA-Joy,Normal,2020-02-12 22:40:00,10,Venture
2,High,23271,Normal,Normal,CTA-Joy,Normal,2020-02-12 23:10:00,8,Venture
2,High,23272,Normal,Normal,CTA-Joy,Normal,2020-02-12 23:34:00,8,Venture
2,High,23273,Normal,Normal,CTA-Joy,Normal,2020-02-13 00:09:00,10,Venture
2,High,23274,Normal,Normal,CTA-Joy,Normal,2020-02-13 00:38:00,8,Goobs
2,High,23275,Normal,Normal,CTA-Joy,Normal,2020-02-13 01:06:00,8,Referee
2,High,23276,Normal,Normal,CTA-Joy,Normal,2020-02-13 20:25:00,6,Goobs
2,High,23277,Normal,Normal,CTA-Joy,Normal,2020-02-13 21:01:00,6,Goobs
2,High,23278,Normal,Normal,CTA-Joy,Normal,2020-02-13 21:40:00,8,Venture
2,High,23279,Normal,Normal,CTA-Joy,Normal,2020-02-13 22:11:00,8,Venture
2,High,23280,Normal,Normal,CTA-Joy,Normal,2020-02-13 22:48:00,8,Goobs
2,High,23281,Normal,Normal,CTA-Joy,Normal,2020-02-13 23:03:00,10,nizem
2,Normal,23282,Normal,Normal,CTA-BFD,Normal,2020-02-13 23:32:00,8,nizem
2,Recharge Rate:,23283,Laser Damage:,Special Damage:,Crowded.1,Normal,2020-02-14 00:26:00,6,nizem
2,High,23284,Normal,Normal,CTA-Joy,Normal,2020-02-14 20:13:00,6,Venture
2,High,23285,Normal,Normal,CTA-Joy,Normal,2020-02-16 01:49:00,8,akmassmegma
2,High,23286,Normal,Normal,CTA-Joy,Normal,2020-02-16 01:50:00,6,akmassmegma
2,High,23287,Normal,Normal,CTA-Joy,Normal,2020-02-16 02:12:00,10,Venture
2,High,23288,Normal,Normal,CTA-Joy,Normal,2020-02-16 02:35:00,10,Venture
2,High,23289,Normal,Normal,CTA-Joy,Normal,2020-02-16 02:52:00,10,Venture
2,High,23290,Normal,Normal,CTA-Joy,Normal,2020-02-16 03:22:00,10,Venture
2,High,23291,Normal,Normal,CTA-Joy,Normal,2020-02-16 03:55:00,8,akmassmegma
2,High,23292,Normal,Normal,CTA-Joy,Normal,2020-02-16 04:21:00,8,akmassmegma
2,High,23293,Normal,Normal,CTA-Joy,Normal,2020-02-16 21:42:00,10,Venture
2,High,23294,Normal,Normal,CTA-Joy,Normal,2020-02-16 22:13:00,10,Venture
2,High,23295,Normal,Normal,CTA-Joy,Normal,2020-02-16 22:26:00,10,Venture
2,High,23296,Normal,Normal,CTA-Joy,Normal,2020-02-16 23:10:00,10,Venture
2,High,23297,Normal,Normal,CTA-Joy,Normal,2020-02-16 23:37:00,8,Venture
,,23298,,,,,,,
2,High,23299,Normal,Normal,CTA-Joy,Normal,2020-02-17 00:09:00,8,akmassmegma
,,23300,,,,,,,
2,High,23301,Normal,Normal,CTA-Joy,Normal,2020-02-17 01:12:00,10,akmassmegma
2,High,23302,Normal,Normal,CTA-Joy,Normal,2020-02-17 21:19:00,6,Venture
2,High,23303,Normal,Normal,CTA-Joy,Normal,2020-02-17 21:40:00,8,Venture
2,High,23304,Normal,Normal,CTA-Joy,Normal,2020-02-17 22:03:00,8,Venture
2,High,23305,Normal,Normal,CTA-Joy,Normal,2020-02-17 22:40:00,6,Venture
2,Normal,23306,Normal,Normal,CTA-Stank,Normal,2020-02-17 23:08:00,8,akmassmegma
2,High,23307,Normal,Normal,CTA-Joy,Normal,2020-02-17 23:42:00,10,akmassmegma
2,High,23308,Normal,Normal,CTA-Joy,Normal,2020-02-18 00:15:00,10,Venture
2,High,23309,Normal,Normal,CTA-Joy,Normal,2020-02-18 22:21:00,8,ElAsesino
2,High,23310,Normal,Normal,CTA-Joy,Normal,2020-02-18 23:03:00,8,nizem
2,High,23311,Normal,Normal,CTA-Joy,Normal,2020-02-19 00:50:00,6,Venture
2,High,23312,Normal,Normal,CTA-Joy,Normal,2020-02-19 01:16:00,6,Venture
2,High,23313,Normal,Normal,CTA-Joy,Normal,2020-02-19 20:49:00,8,ElAsesino
2,High,23314,Normal,Normal,CTA-Joy,Normal,2020-02-19 21:36:00,6,akmassmegma
2,High,23315,Normal,Normal,CTA-Joy,Normal,2020-02-19 22:57:00,8,nizem
2,High,23316,Normal,Normal,CTA-Joy,Normal,2020-02-19 23:33:00,8,Venture
2,High,23317,Normal,Normal,CTA-Joy,Normal,2020-02-19 23:56:00,10,Venture
2,High,23318,Normal,Normal,CTA-Joy,Normal,2020-02-20 00:20:00,10,Venture
2,High,23319,Normal,Normal,CTA-Joy,Normal,2020-02-20 00:45:00,8,Venture
2,High,23320,Normal,Normal,CTA-Joy,Normal,2020-02-20 01:14:00,10,Venture
2,Very High,23321,High,High,StrongholdNODHT,Normal,2020-02-20 01:39:00,10,Venture
,,23322,,,,,,,
2,High,23323,Normal,Normal,CTA-Joy,Normal,2020-02-20 02:03:00,10,akmassmegma
2,High,23324,Normal,Normal,CTA-Joy,Normal,2020-02-20 02:44:00,6,paz
2,High,23325,Normal,Normal,CTA-Joy,Normal,2020-02-20 19:07:00,6,akmassmegma
2,High,23326,Normal,Normal,CTA-Joy,Normal,2020-02-20 19:51:00,6,akmassmegma
2,High,23327,Normal,Normal,CTA-Joy,Normal,2020-02-20 20:25:00,6,akmassmegma
2,High,23328,Normal,Normal,CTA-Joy,Normal,2020-02-20 20:50:00,10,akmassmegma
2,High,23329,Normal,Normal,CTA-Gamma,Normal,2020-02-20 21:10:00,10,akmassmegma
2,High,23330,Normal,Normal,CTA-Joy,Normal,2020-02-20 21:37:00,10,Venture
